LineId,Date,Time,Level,Component,Content,EventId,EventTemplate,variables
464,2016-09-28,04:30:37,Info,CBS,Session: 30546174_27548582 initialized by client WindowsUpdateAgent.,E43,Session: <*> initialized by client WindowsUpdateAgent.,"[[], '30546174_27548582']"
465,2016-09-28,04:30:37,Info,CBS,"Read out cached package applicability for package: Package_for_KB2957189~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 80, CurrentState:112",E35,Read out cached package applicability for package: <*> ApplicableState: <*> CurrentState: <*>,"[[], '80,', 'Package_for_KB2957189~31bf3856ad364e35~amd64~~6.1.1.1,']"
466,2016-09-28,04:30:37,Info,CBS,Session: 30546174_27568583 initialized by client WindowsUpdateAgent.,E43,Session: <*> initialized by client WindowsUpdateAgent.,"[[], '30546174_27568583']"
467,2016-09-28,04:30:37,Info,CBS,"Read out cached package applicability for package: Package_for_KB2718704~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 80, CurrentState:112",E35,Read out cached package applicability for package: <*> ApplicableState: <*> CurrentState: <*>,"[[], '80,', 'Package_for_KB2718704~31bf3856ad364e35~amd64~~6.1.1.0,']"
468,2016-09-28,04:30:37,Info,CBS,Session: 30546174_27758594 initialized by client WindowsUpdateAgent.,E43,Session: <*> initialized by client WindowsUpdateAgent.,"[[], '30546174_27758594']"
469,2016-09-28,04:30:37,Info,CBS,"Read out cached package applicability for package: Package_for_KB2479943~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",E35,Read out cached package applicability for package: <*> ApplicableState: <*> CurrentState: <*>,"[[], '112,', 'Package_for_KB2479943~31bf3856ad364e35~amd64~~6.1.1.0,']"
470,2016-09-28,04:30:37,Info,CBS,Session: 30546174_27818598 initialized by client WindowsUpdateAgent.,E43,Session: <*> initialized by client WindowsUpdateAgent.,"[[], '30546174_27818598']"
471,2016-09-28,04:30:37,Info,CBS,"Read out cached package applicability for package: Package_for_KB3138612~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112",E35,Read out cached package applicability for package: <*> ApplicableState: <*> CurrentState: <*>,"[[], '112,', 'Package_for_KB3138612~31bf3856ad364e35~amd64~~6.1.1.1,']"
472,2016-09-28,04:30:37,Info,CBS,Session: 30546174_28288625 initialized by client WindowsUpdateAgent.,E43,Session: <*> initialized by client WindowsUpdateAgent.,"[[], '30546174_28288625']"
473,2016-09-28,04:30:37,Info,CBS,"Read out cached package applicability for package: Microsoft-Hyper-V-Integration-Services-Package~31bf3856ad364e35~amd64~~6.3.9600.17681, ApplicableState: 112, CurrentState:0",E35,Read out cached package applicability for package: <*> ApplicableState: <*> CurrentState: <*>,"[[], '112,', 'Microsoft-Hyper-V-Integration-Services-Package~31bf3856ad364e35~amd64~~6.3.9600.17681,']"
474,2016-09-28,04:30:37,Info,CBS,Session: 30546174_28528638 initialized by client WindowsUpdateAgent.,E43,Session: <*> initialized by client WindowsUpdateAgent.,"[[], '30546174_28528638']"
475,2016-09-28,04:30:37,Info,CBS,"Read out cached package applicability for package: Package_for_KB3107998~31bf3856ad364e35~amd64~~6.1.1.2, ApplicableState: 112, CurrentState:112",E35,Read out cached package applicability for package: <*> ApplicableState: <*> CurrentState: <*>,"[[], '112,', 'Package_for_KB3107998~31bf3856ad364e35~amd64~~6.1.1.2,']"
476,2016-09-28,04:30:37,Info,CBS,Session: 30546174_30478750 initialized by client WindowsUpdateAgent.,E43,Session: <*> initialized by client WindowsUpdateAgent.,"[[], '30546174_30478750']"
477,2016-09-28,04:30:38,Info,CBS,"Read out cached package applicability for package: Package_for_KB3071756~31bf3856ad364e35~amd64~~6.1.1.2, ApplicableState: 112, CurrentState:112",E35,Read out cached package applicability for package: <*> ApplicableState: <*> CurrentState: <*>,"[[], '112,', 'Package_for_KB3071756~31bf3856ad364e35~amd64~~6.1.1.2,']"
478,2016-09-28,04:30:38,Info,CBS,Session: 30546174_35199020 initialized by client WindowsUpdateAgent.,E43,Session: <*> initialized by client WindowsUpdateAgent.,"[[], '30546174_35199020']"
479,2016-09-28,04:30:38,Info,CBS,"Read out cached package applicability for package: Package_for_KB2840631~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",E35,Read out cached package applicability for package: <*> ApplicableState: <*> CurrentState: <*>,"[[], '112,', 'Package_for_KB2840631~31bf3856ad364e35~amd64~~6.1.1.0,']"
480,2016-09-28,04:30:38,Info,CBS,Session: 30546174_35469035 initialized by client WindowsUpdateAgent.,E43,Session: <*> initialized by client WindowsUpdateAgent.,"[[], '30546174_35469035']"
481,2016-09-28,04:30:38,Info,CBS,"Read out cached package applicability for package: Package_for_KB2631813~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112",E35,Read out cached package applicability for package: <*> ApplicableState: <*> CurrentState: <*>,"[[], '112,', 'Package_for_KB2631813~31bf3856ad364e35~amd64~~6.1.1.1,']"
482,2016-09-28,04:30:38,Info,CBS,Session: 30546174_35509038 initialized by client WindowsUpdateAgent.,E43,Session: <*> initialized by client WindowsUpdateAgent.,"[[], '30546174_35509038']"
483,2016-09-28,04:30:38,Info,CBS,"Read out cached package applicability for package: Package_for_KB2640148~31bf3856ad364e35~amd64~~6.1.2.0, ApplicableState: 112, CurrentState:112",E35,Read out cached package applicability for package: <*> ApplicableState: <*> CurrentState: <*>,"[[], '112,', 'Package_for_KB2640148~31bf3856ad364e35~amd64~~6.1.2.0,']"
484,2016-09-28,04:30:38,Info,CBS,Session: 30546174_35659046 initialized by client WindowsUpdateAgent.,E43,Session: <*> initialized by client WindowsUpdateAgent.,"[[], '30546174_35659046']"
485,2016-09-28,04:30:38,Info,CBS,"Read out cached package applicability for package: Package_for_KB3093513~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",E35,Read out cached package applicability for package: <*> ApplicableState: <*> CurrentState: <*>,"[[], '112,', 'Package_for_KB3093513~31bf3856ad364e35~amd64~~6.1.1.0,']"
486,2016-09-28,04:30:38,Info,CBS,Session: 30546174_35689048 initialized by client WindowsUpdateAgent.,E43,Session: <*> initialized by client WindowsUpdateAgent.,"[[], '30546174_35689048']"
487,2016-09-28,04:30:38,Info,CBS,"Read out cached package applicability for package: Package_for_KB2894844~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112",E35,Read out cached package applicability for package: <*> ApplicableState: <*> CurrentState: <*>,"[[], '112,', 'Package_for_KB2894844~31bf3856ad364e35~amd64~~6.1.1.1,']"
488,2016-09-28,04:30:38,Info,CBS,Session: 30546174_36019067 initialized by client WindowsUpdateAgent.,E43,Session: <*> initialized by client WindowsUpdateAgent.,"[[], '30546174_36019067']"
489,2016-09-28,04:30:38,Info,CBS,"Read out cached package applicability for package: Package_for_KB3108670~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",E35,Read out cached package applicability for package: <*> ApplicableState: <*> CurrentState: <*>,"[[], '112,', 'Package_for_KB3108670~31bf3856ad364e35~amd64~~6.1.1.0,']"
490,2016-09-28,04:30:38,Info,CBS,Session: 30546174_40939348 initialized by client WindowsUpdateAgent.,E43,Session: <*> initialized by client WindowsUpdateAgent.,"[[], '30546174_40939348']"
491,2016-09-28,04:30:38,Info,CBS,"Read out cached package applicability for package: Package_for_KB2547666~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",E35,Read out cached package applicability for package: <*> ApplicableState: <*> CurrentState: <*>,"[[], '112,', 'Package_for_KB2547666~31bf3856ad364e35~amd64~~6.1.1.0,']"
492,2016-09-28,04:30:38,Info,CBS,Session: 30546174_41309369 initialized by client WindowsUpdateAgent.,E43,Session: <*> initialized by client WindowsUpdateAgent.,"[[], '30546174_41309369']"
493,2016-09-28,04:30:39,Info,CBS,"Read out cached package applicability for package: Package_for_KB2798162~31bf3856ad364e35~amd64~~6.1.1.5, ApplicableState: 80, CurrentState:112",E35,Read out cached package applicability for package: <*> ApplicableState: <*> CurrentState: <*>,"[[], '80,', 'Package_for_KB2798162~31bf3856ad364e35~amd64~~6.1.1.5,']"
494,2016-09-28,04:30:39,Info,CBS,Session: 30546174_43049469 initialized by client WindowsUpdateAgent.,E43,Session: <*> initialized by client WindowsUpdateAgent.,"[[], '30546174_43049469']"
495,2016-09-28,04:30:39,Info,CBS,"Read out cached package applicability for package: Package_for_KB2574819~31bf3856ad364e35~amd64~~6.1.2.0, ApplicableState: 112, CurrentState:112",E35,Read out cached package applicability for package: <*> ApplicableState: <*> CurrentState: <*>,"[[], '112,', 'Package_for_KB2574819~31bf3856ad364e35~amd64~~6.1.2.0,']"
496,2016-09-28,04:30:39,Info,CBS,Session: 30546174_43479493 initialized by client WindowsUpdateAgent.,E43,Session: <*> initialized by client WindowsUpdateAgent.,"[[], '30546174_43479493']"
497,2016-09-28,04:30:39,Info,CBS,"Read out cached package applicability for package: Microsoft-Windows-RDP-BlueIP-Package-TopLevel~31bf3856ad364e35~amd64~~7.2.7601.16415, ApplicableState: 112, CurrentState:112",E35,Read out cached package applicability for package: <*> ApplicableState: <*> CurrentState: <*>,"[[], '112,', 'Microsoft-Windows-RDP-BlueIP-Package-TopLevel~31bf3856ad364e35~amd64~~7.2.7601.16415,']"
498,2016-09-28,04:30:39,Info,CBS,Session: 30546174_43599500 initialized by client WindowsUpdateAgent.,E43,Session: <*> initialized by client WindowsUpdateAgent.,"[[], '30546174_43599500']"
499,2016-09-28,04:30:39,Info,CBS,"Read out cached package applicability for package: Package_for_KB2857650~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112",E35,Read out cached package applicability for package: <*> ApplicableState: <*> CurrentState: <*>,"[[], '112,', 'Package_for_KB2857650~31bf3856ad364e35~amd64~~6.1.1.1,']"
500,2016-09-28,04:30:39,Info,CBS,Session: 30546174_44439548 initialized by client WindowsUpdateAgent.,E43,Session: <*> initialized by client WindowsUpdateAgent.,"[[], '30546174_44439548']"
501,2016-09-28,04:30:39,Info,CBS,"Read out cached package applicability for package: Package_for_KB3118401~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112",E35,Read out cached package applicability for package: <*> ApplicableState: <*> CurrentState: <*>,"[[], '112,', 'Package_for_KB3118401~31bf3856ad364e35~amd64~~6.1.1.1,']"
502,2016-09-28,04:30:39,Info,CBS,Session: 30546174_44469550 initialized by client WindowsUpdateAgent.,E43,Session: <*> initialized by client WindowsUpdateAgent.,"[[], '30546174_44469550']"
503,2016-09-28,04:30:39,Info,CBS,"Read out cached package applicability for package: Package_for_KB2585542~31bf3856ad364e35~amd64~~6.1.1.3, ApplicableState: 80, CurrentState:112",E35,Read out cached package applicability for package: <*> ApplicableState: <*> CurrentState: <*>,"[[], '80,', 'Package_for_KB2585542~31bf3856ad364e35~amd64~~6.1.1.3,']"
504,2016-09-28,04:30:39,Info,CBS,Session: 30546174_44629559 initialized by client WindowsUpdateAgent.,E43,Session: <*> initialized by client WindowsUpdateAgent.,"[[], '30546174_44629559']"
505,2016-09-28,04:30:39,Info,CBS,"Read out cached package applicability for package: Package_for_KB2931356~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",E35,Read out cached package applicability for package: <*> ApplicableState: <*> CurrentState: <*>,"[[], '112,', 'Package_for_KB2931356~31bf3856ad364e35~amd64~~6.1.1.0,']"
506,2016-09-28,04:30:39,Info,CBS,Session: 30546174_45239594 initialized by client WindowsUpdateAgent.,E43,Session: <*> initialized by client WindowsUpdateAgent.,"[[], '30546174_45239594']"
507,2016-09-28,04:30:39,Info,CBS,"Read out cached package applicability for package: Package_for_KB2900986~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112",E35,Read out cached package applicability for package: <*> ApplicableState: <*> CurrentState: <*>,"[[], '112,', 'Package_for_KB2900986~31bf3856ad364e35~amd64~~6.1.1.1,']"
508,2016-09-28,04:30:39,Info,CBS,Session: 30546174_45309598 initialized by client WindowsUpdateAgent.,E43,Session: <*> initialized by client WindowsUpdateAgent.,"[[], '30546174_45309598']"
509,2016-09-28,04:30:39,Info,CBS,"Read out cached package applicability for package: Package_for_KB2985461~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",E35,Read out cached package applicability for package: <*> ApplicableState: <*> CurrentState: <*>,"[[], '112,', 'Package_for_KB2985461~31bf3856ad364e35~amd64~~6.1.1.0,']"
510,2016-09-28,04:30:39,Info,CBS,Session: 30546174_46439663 initialized by client WindowsUpdateAgent.,E43,Session: <*> initialized by client WindowsUpdateAgent.,"[[], '30546174_46439663']"
511,2016-09-28,04:30:39,Info,CBS,"Read out cached package applicability for package: Package_for_KB3092601~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",E35,Read out cached package applicability for package: <*> ApplicableState: <*> CurrentState: <*>,"[[], '112,', 'Package_for_KB3092601~31bf3856ad364e35~amd64~~6.1.1.0,']"
512,2016-09-28,04:30:39,Info,CBS,Session: 30546174_46879688 initialized by client WindowsUpdateAgent.,E43,Session: <*> initialized by client WindowsUpdateAgent.,"[[], '30546174_46879688']"
513,2016-09-28,04:30:39,Info,CBS,"Read out cached package applicability for package: Package_for_KB2836942~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 80, CurrentState:112",E35,Read out cached package applicability for package: <*> ApplicableState: <*> CurrentState: <*>,"[[], '80,', 'Package_for_KB2836942~31bf3856ad364e35~amd64~~6.1.1.0,']"
514,2016-09-28,04:30:39,Info,CBS,Session: 30546174_46979694 initialized by client WindowsUpdateAgent.,E43,Session: <*> initialized by client WindowsUpdateAgent.,"[[], '30546174_46979694']"
515,2016-09-28,04:30:39,Info,CBS,"Read out cached package applicability for package: Package_for_KB2937610~31bf3856ad364e35~amd64~~6.1.1.3, ApplicableState: 112, CurrentState:112",E35,Read out cached package applicability for package: <*> ApplicableState: <*> CurrentState: <*>,"[[], '112,', 'Package_for_KB2937610~31bf3856ad364e35~amd64~~6.1.1.3,']"
516,2016-09-28,04:30:39,Info,CBS,Session: 30546174_48029754 initialized by client WindowsUpdateAgent.,E43,Session: <*> initialized by client WindowsUpdateAgent.,"[[], '30546174_48029754']"
517,2016-09-28,04:30:39,Info,CBS,"Read out cached package applicability for package: Package_for_KB3035126~31bf3856ad364e35~amd64~~6.1.1.2, ApplicableState: 112, CurrentState:112",E35,Read out cached package applicability for package: <*> ApplicableState: <*> CurrentState: <*>,"[[], '112,', 'Package_for_KB3035126~31bf3856ad364e35~amd64~~6.1.1.2,']"
518,2016-09-28,04:30:39,Info,CBS,Session: 30546174_48659790 initialized by client WindowsUpdateAgent.,E43,Session: <*> initialized by client WindowsUpdateAgent.,"[[], '30546174_48659790']"
519,2016-09-28,04:30:39,Info,CBS,"Read out cached package applicability for package: Package_for_KB3076895~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 80, CurrentState:112",E35,Read out cached package applicability for package: <*> ApplicableState: <*> CurrentState: <*>,"[[], '80,', 'Package_for_KB3076895~31bf3856ad364e35~amd64~~6.1.1.1,']"
520,2016-09-28,04:30:39,Info,CBS,Session: 30546174_48769796 initialized by client WindowsUpdateAgent.,E43,Session: <*> initialized by client WindowsUpdateAgent.,"[[], '30546174_48769796']"
521,2016-09-28,04:30:39,Info,CBS,"Read out cached package applicability for package: Package_for_KB3021674~31bf3856ad364e35~amd64~~6.1.1.2, ApplicableState: 112, CurrentState:112",E35,Read out cached package applicability for package: <*> ApplicableState: <*> CurrentState: <*>,"[[], '112,', 'Package_for_KB3021674~31bf3856ad364e35~amd64~~6.1.1.2,']"
522,2016-09-28,04:30:39,Info,CBS,Session: 30546174_48809798 initialized by client WindowsUpdateAgent.,E43,Session: <*> initialized by client WindowsUpdateAgent.,"[[], '30546174_48809798']"
523,2016-09-28,04:30:39,Info,CBS,"Read out cached package applicability for package: Package_for_KB2919469~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",E35,Read out cached package applicability for package: <*> ApplicableState: <*> CurrentState: <*>,"[[], '112,', 'Package_for_KB2919469~31bf3856ad364e35~amd64~~6.1.1.0,']"
524,2016-09-28,04:30:39,Info,CBS,Session: 30546174_49059813 initialized by client WindowsUpdateAgent.,E43,Session: <*> initialized by client WindowsUpdateAgent.,"[[], '30546174_49059813']"
525,2016-09-28,04:30:39,Info,CBS,"Read out cached package applicability for package: Package_for_KB2823180~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 0, CurrentState:0",E35,Read out cached package applicability for package: <*> ApplicableState: <*> CurrentState: <*>,"[[], '0,', 'Package_for_KB2823180~31bf3856ad364e35~amd64~~6.1.1.0,']"
526,2016-09-28,04:30:39,Info,CBS,Session: 30546174_49089814 initialized by client WindowsUpdateAgent.,E43,Session: <*> initialized by client WindowsUpdateAgent.,"[[], '30546174_49089814']"
527,2016-09-28,04:30:39,Info,CBS,"Read out cached package applicability for package: Package_for_KB2809215~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:0",E35,Read out cached package applicability for package: <*> ApplicableState: <*> CurrentState: <*>,"[[], '112,', 'Package_for_KB2809215~31bf3856ad364e35~amd64~~6.1.1.1,']"
528,2016-09-28,04:30:39,Info,CBS,Session: 30546174_49109815 initialized by client WindowsUpdateAgent.,E43,Session: <*> initialized by client WindowsUpdateAgent.,"[[], '30546174_49109815']"
529,2016-09-28,04:30:39,Info,CBS,Failed to internally open package. [HRESULT = 0x800f0805 - CBS_E_INVALID_PACKAGE],E5,Failed to internally open package. [ HRESULT = <*> CBS_E_INVALID_PACKAGE] ,[['0x800f0805 ']]
530,2016-09-28,04:30:39,Info,CBS,Session: 30546174_49119816 initialized by client WindowsUpdateAgent.,E43,Session: <*> initialized by client WindowsUpdateAgent.,"[[], '30546174_49119816']"
531,2016-09-28,04:30:39,Info,CBS,"Read out cached package applicability for package: Package_for_KB2809900~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 0, CurrentState:0",E35,Read out cached package applicability for package: <*> ApplicableState: <*> CurrentState: <*>,"[[], '0,', 'Package_for_KB2809900~31bf3856ad364e35~amd64~~6.1.1.0,']"
532,2016-09-28,04:30:39,Info,CBS,Session: 30546174_49199821 initialized by client WindowsUpdateAgent.,E43,Session: <*> initialized by client WindowsUpdateAgent.,"[[], '30546174_49199821']"
533,2016-09-28,04:30:39,Info,CBS,"Read out cached package applicability for package: Package_for_KB3150220~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112",E35,Read out cached package applicability for package: <*> ApplicableState: <*> CurrentState: <*>,"[[], '112,', 'Package_for_KB3150220~31bf3856ad364e35~amd64~~6.1.1.1,']"
534,2016-09-28,04:30:39,Info,CBS,Session: 30546174_49409833 initialized by client WindowsUpdateAgent.,E43,Session: <*> initialized by client WindowsUpdateAgent.,"[[], '30546174_49409833']"
535,2016-09-28,04:30:39,Info,CBS,"Read out cached package applicability for package: Package_for_KB3175024~31bf3856ad364e35~amd64~~6.1.2.0, ApplicableState: 112, CurrentState:112",E35,Read out cached package applicability for package: <*> ApplicableState: <*> CurrentState: <*>,"[[], '112,', 'Package_for_KB3175024~31bf3856ad364e35~amd64~~6.1.2.0,']"
536,2016-09-28,04:30:39,Info,CBS,Session: 30546174_49899861 initialized by client WindowsUpdateAgent.,E43,Session: <*> initialized by client WindowsUpdateAgent.,"[[], '30546174_49899861']"
537,2016-09-28,04:30:39,Info,CBS,"Read out cached package applicability for package: Package_for_KB3126446~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",E35,Read out cached package applicability for package: <*> ApplicableState: <*> CurrentState: <*>,"[[], '112,', 'Package_for_KB3126446~31bf3856ad364e35~amd64~~6.1.1.0,']"
538,2016-09-28,04:30:39,Info,CBS,Session: 30546174_50419890 initialized by client WindowsUpdateAgent.,E43,Session: <*> initialized by client WindowsUpdateAgent.,"[[], '30546174_50419890']"
539,2016-09-28,04:30:39,Info,CBS,"Read out cached package applicability for package: Package_for_KB2968294~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112",E35,Read out cached package applicability for package: <*> ApplicableState: <*> CurrentState: <*>,"[[], '112,', 'Package_for_KB2968294~31bf3856ad364e35~amd64~~6.1.1.1,']"
540,2016-09-28,04:30:39,Info,CBS,Session: 30546174_50799912 initialized by client WindowsUpdateAgent.,E43,Session: <*> initialized by client WindowsUpdateAgent.,"[[], '30546174_50799912']"
541,2016-09-28,04:30:40,Info,CBS,"Read out cached package applicability for package: Package_for_KB3080079~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112",E35,Read out cached package applicability for package: <*> ApplicableState: <*> CurrentState: <*>,"[[], '112,', 'Package_for_KB3080079~31bf3856ad364e35~amd64~~6.1.1.1,']"
542,2016-09-28,04:30:42,Info,CBS,Session: 30546174_79961580 initialized by client WindowsUpdateAgent.,E43,Session: <*> initialized by client WindowsUpdateAgent.,"[[], '30546174_79961580']"
543,2016-09-28,04:30:42,Info,CBS,"Read out cached package applicability for package: Package_for_KB2868626~31bf3856ad364e35~amd64~~6.1.1.2, ApplicableState: 80, CurrentState:112",E35,Read out cached package applicability for package: <*> ApplicableState: <*> CurrentState: <*>,"[[], '80,', 'Package_for_KB2868626~31bf3856ad364e35~amd64~~6.1.1.2,']"
544,2016-09-28,04:30:43,Info,CBS,Session: 30546174_84291828 initialized by client WindowsUpdateAgent.,E43,Session: <*> initialized by client WindowsUpdateAgent.,"[[], '30546174_84291828']"
545,2016-09-28,04:30:43,Info,CBS,"Read out cached package applicability for package: Package_for_KB2929733~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",E35,Read out cached package applicability for package: <*> ApplicableState: <*> CurrentState: <*>,"[[], '112,', 'Package_for_KB2929733~31bf3856ad364e35~amd64~~6.1.1.0,']"
546,2016-09-28,04:30:43,Info,CBS,Session: 30546174_84441836 initialized by client WindowsUpdateAgent.,E43,Session: <*> initialized by client WindowsUpdateAgent.,"[[], '30546174_84441836']"
547,2016-09-28,04:30:43,Info,CBS,"Read out cached package applicability for package: Package_for_KB2893294~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112",E35,Read out cached package applicability for package: <*> ApplicableState: <*> CurrentState: <*>,"[[], '112,', 'Package_for_KB2893294~31bf3856ad364e35~amd64~~6.1.1.1,']"
548,2016-09-28,04:30:43,Info,CBS,Session: 30546174_84491839 initialized by client WindowsUpdateAgent.,E43,Session: <*> initialized by client WindowsUpdateAgent.,"[[], '30546174_84491839']"
549,2016-09-28,04:30:43,Info,CBS,"Read out cached package applicability for package: Package_for_KB3145739~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112",E35,Read out cached package applicability for package: <*> ApplicableState: <*> CurrentState: <*>,"[[], '112,', 'Package_for_KB3145739~31bf3856ad364e35~amd64~~6.1.1.1,']"
550,2016-09-28,04:30:43,Info,CBS,Session: 30546174_84891862 initialized by client WindowsUpdateAgent.,E43,Session: <*> initialized by client WindowsUpdateAgent.,"[[], '30546174_84891862']"
551,2016-09-28,04:30:43,Info,CBS,"Read out cached package applicability for package: Package_for_KB2972211~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",E35,Read out cached package applicability for package: <*> ApplicableState: <*> CurrentState: <*>,"[[], '112,', 'Package_for_KB2972211~31bf3856ad364e35~amd64~~6.1.1.0,']"
552,2016-09-28,04:30:43,Info,CBS,Session: 30546174_85221881 initialized by client WindowsUpdateAgent.,E43,Session: <*> initialized by client WindowsUpdateAgent.,"[[], '30546174_85221881']"
553,2016-09-28,04:30:43,Info,CBS,"Read out cached package applicability for package: Package_for_KB947821~31bf3856ad364e35~amd64~~6.1.34.0, ApplicableState: 112, CurrentState:0",E35,Read out cached package applicability for package: <*> ApplicableState: <*> CurrentState: <*>,"[[], '112,', 'Package_for_KB947821~31bf3856ad364e35~amd64~~6.1.34.0,']"
554,2016-09-28,04:30:43,Info,CBS,Session: 30546174_85241882 initialized by client WindowsUpdateAgent.,E43,Session: <*> initialized by client WindowsUpdateAgent.,"[[], '30546174_85241882']"
555,2016-09-28,04:30:43,Info,CBS,"Read out cached package applicability for package: Package_for_KB3020370~31bf3856ad364e35~amd64~~6.1.1.2, ApplicableState: 112, CurrentState:112",E35,Read out cached package applicability for package: <*> ApplicableState: <*> CurrentState: <*>,"[[], '112,', 'Package_for_KB3020370~31bf3856ad364e35~amd64~~6.1.1.2,']"
556,2016-09-28,04:30:43,Info,CBS,Session: 30546174_85811915 initialized by client WindowsUpdateAgent.,E43,Session: <*> initialized by client WindowsUpdateAgent.,"[[], '30546174_85811915']"
557,2016-09-28,04:30:43,Info,CBS,"Read out cached package applicability for package: Package_for_KB3003743~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112",E35,Read out cached package applicability for package: <*> ApplicableState: <*> CurrentState: <*>,"[[], '112,', 'Package_for_KB3003743~31bf3856ad364e35~amd64~~6.1.1.1,']"
558,2016-09-28,04:30:43,Info,CBS,Session: 30546174_88182050 initialized by client WindowsUpdateAgent.,E43,Session: <*> initialized by client WindowsUpdateAgent.,"[[], '30546174_88182050']"
559,2016-09-28,04:30:43,Info,CBS,"Read out cached package applicability for package: Package_for_KB3020387~31bf3856ad364e35~amd64~~6.1.1.2, ApplicableState: 80, CurrentState:0",E35,Read out cached package applicability for package: <*> ApplicableState: <*> CurrentState: <*>,"[[], '80,', 'Package_for_KB3020387~31bf3856ad364e35~amd64~~6.1.1.2,']"
560,2016-09-28,04:30:43,Info,CBS,Session: 30546174_88262055 initialized by client WindowsUpdateAgent.,E43,Session: <*> initialized by client WindowsUpdateAgent.,"[[], '30546174_88262055']"
561,2016-09-28,04:30:43,Info,CBS,"Read out cached package applicability for package: Package_for_KB2884256~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112",E35,Read out cached package applicability for package: <*> ApplicableState: <*> CurrentState: <*>,"[[], '112,', 'Package_for_KB2884256~31bf3856ad364e35~amd64~~6.1.1.1,']"
562,2016-09-28,04:30:43,Info,CBS,Session: 30546174_88342059 initialized by client WindowsUpdateAgent.,E43,Session: <*> initialized by client WindowsUpdateAgent.,"[[], '30546174_88342059']"
563,2016-09-28,04:30:43,Info,CBS,"Read out cached package applicability for package: Package_for_KB3163245~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112",E35,Read out cached package applicability for package: <*> ApplicableState: <*> CurrentState: <*>,"[[], '112,', 'Package_for_KB3163245~31bf3856ad364e35~amd64~~6.1.1.1,']"
564,2016-09-28,04:30:43,Info,CBS,Session: 30546174_88462066 initialized by client WindowsUpdateAgent.,E43,Session: <*> initialized by client WindowsUpdateAgent.,"[[], '30546174_88462066']"
565,2016-09-28,04:30:43,Info,CBS,"Read out cached package applicability for package: Package_for_KB2660075~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",E35,Read out cached package applicability for package: <*> ApplicableState: <*> CurrentState: <*>,"[[], '112,', 'Package_for_KB2660075~31bf3856ad364e35~amd64~~6.1.1.0,']"
566,2016-09-28,04:30:43,Info,CBS,Session: 30546174_88482067 initialized by client WindowsUpdateAgent.,E43,Session: <*> initialized by client WindowsUpdateAgent.,"[[], '30546174_88482067']"
567,2016-09-28,04:30:43,Info,CBS,"Read out cached package applicability for package: Package_for_KB3022777~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",E35,Read out cached package applicability for package: <*> ApplicableState: <*> CurrentState: <*>,"[[], '112,', 'Package_for_KB3022777~31bf3856ad364e35~amd64~~6.1.1.0,']"
