LineId,Date,Time,Level,Component,Content,EventId,EventTemplate,variables
404,17/06/09,20:10:54,INFO,python.PythonRunner,"Times: total = 39, boot = -124, init = 163, finish = 0",E31,Times: total = <*> boot = <*> init = <*> finish = <*>,"[[], '0', '39,', '-124,', '163,']"
405,17/06/09,20:10:54,INFO,python.PythonRunner,"Times: total = 38, boot = -123, init = 161, finish = 0",E31,Times: total = <*> boot = <*> init = <*> finish = <*>,"[[], '0', '38,', '-123,', '161,']"
406,17/06/09,20:10:54,INFO,python.PythonRunner,"Times: total = 41, boot = -126, init = 167, finish = 0",E31,Times: total = <*> boot = <*> init = <*> finish = <*>,"[[], '0', '41,', '-126,', '167,']"
407,17/06/09,20:10:54,INFO,python.PythonRunner,"Times: total = 40, boot = -127, init = 167, finish = 0",E31,Times: total = <*> boot = <*> init = <*> finish = <*>,"[[], '0', '40,', '167,', '-127,']"
408,17/06/09,20:10:54,INFO,python.PythonRunner,"Times: total = 41, boot = -115, init = 155, finish = 1",E31,Times: total = <*> boot = <*> init = <*> finish = <*>,"[[], '1', '41,', '-115,', '155,']"
409,17/06/09,20:10:54,INFO,executor.Executor,Finished task 3.0 in stage 10.0 (TID 438). 2087 bytes result sent to driver,E30,Finished task <*> in stage <*> (TID <*> <*> bytes result sent to driver,"[[], '2087', '3.0', '10.0', '438).']"
410,17/06/09,20:10:54,INFO,executor.Executor,Finished task 0.0 in stage 10.0 (TID 402). 2087 bytes result sent to driver,E30,Finished task <*> in stage <*> (TID <*> <*> bytes result sent to driver,"[[], '2087', '0.0', '10.0', '402).']"
411,17/06/09,20:10:54,INFO,executor.Executor,Finished task 4.0 in stage 10.0 (TID 439). 2087 bytes result sent to driver,E30,Finished task <*> in stage <*> (TID <*> <*> bytes result sent to driver,"[[], '2087', '4.0', '10.0', '439).']"
412,17/06/09,20:10:54,INFO,executor.Executor,Finished task 2.0 in stage 10.0 (TID 430). 2087 bytes result sent to driver,E30,Finished task <*> in stage <*> (TID <*> <*> bytes result sent to driver,"[[], '2087', '2.0', '10.0', '430).']"
413,17/06/09,20:10:54,INFO,executor.Executor,Finished task 1.0 in stage 10.0 (TID 416). 2087 bytes result sent to driver,E30,Finished task <*> in stage <*> (TID <*> <*> bytes result sent to driver,"[[], '2087', '1.0', '10.0', '416).']"
414,17/06/09,20:10:54,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 450,E25,Got assigned task <*>,"[[], '450']"
415,17/06/09,20:10:54,INFO,executor.Executor,Running task 0.0 in stage 11.0 (TID 450),E27,Running task <*> in stage <*> (TID <*>,"[[], '0.0', '11.0', '450)']"
416,17/06/09,20:10:54,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 464,E25,Got assigned task <*>,"[[], '464']"
417,17/06/09,20:10:54,INFO,executor.Executor,Running task 1.0 in stage 11.0 (TID 464),E27,Running task <*> in stage <*> (TID <*>,"[[], '1.0', '11.0', '464)']"
418,17/06/09,20:10:54,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 475,E25,Got assigned task <*>,"[[], '475']"
419,17/06/09,20:10:54,INFO,executor.Executor,Running task 2.0 in stage 11.0 (TID 475),E27,Running task <*> in stage <*> (TID <*>,"[[], '2.0', '11.0', '475)']"
420,17/06/09,20:10:54,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 478,E25,Got assigned task <*>,"[[], '478']"
421,17/06/09,20:10:54,INFO,broadcast.TorrentBroadcast,Started reading broadcast variable 20,E21,Started reading broadcast variable <*>,"[[], '20']"
422,17/06/09,20:10:54,INFO,executor.Executor,Running task 3.0 in stage 11.0 (TID 478),E27,Running task <*> in stage <*> (TID <*>,"[[], '3.0', '11.0', '478)']"
423,17/06/09,20:10:54,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 479,E25,Got assigned task <*>,"[[], '479']"
424,17/06/09,20:10:54,INFO,executor.Executor,Running task 4.0 in stage 11.0 (TID 479),E27,Running task <*> in stage <*> (TID <*>,"[[], '4.0', '11.0', '479)']"
425,17/06/09,20:10:54,INFO,storage.MemoryStore,"Block broadcast_20_piece0 stored as bytes in memory (estimated size 5.5 KB, free 416.7 KB)",E28,Block <*> stored as bytes in memory (estimated size <*> <*> free <*> <*>,"[['KB', 'KB'], 'broadcast_20_piece0', '5.5', '416.7']"
426,17/06/09,20:10:54,INFO,broadcast.TorrentBroadcast,Reading broadcast variable 20 took 15 ms,E4,Reading broadcast variable <*> took <*> ms,"[[], '15', '20']"
427,17/06/09,20:10:54,INFO,storage.MemoryStore,"Block broadcast_20 stored as values in memory (estimated size 9.8 KB, free 411.6 KB)",E29,Block <*> stored as values in memory (estimated size <*> <*> free <*> <*>,"[['KB', 'KB'], '9.8', 'broadcast_20', '411.6']"
428,17/06/09,20:10:54,INFO,spark.CacheManager,"Partition rdd_16_0 not found, computing it",E10,"Partition <*> not found, computing it","[[], 'rdd_16_0']"
429,17/06/09,20:10:54,INFO,spark.CacheManager,"Partition rdd_16_4 not found, computing it",E10,"Partition <*> not found, computing it","[[], 'rdd_16_4']"
430,17/06/09,20:10:54,INFO,spark.CacheManager,"Partition rdd_16_3 not found, computing it",E10,"Partition <*> not found, computing it","[[], 'rdd_16_3']"
431,17/06/09,20:10:54,INFO,spark.CacheManager,"Partition rdd_16_2 not found, computing it",E10,"Partition <*> not found, computing it","[[], 'rdd_16_2']"
432,17/06/09,20:10:54,INFO,spark.CacheManager,"Partition rdd_16_1 not found, computing it",E10,"Partition <*> not found, computing it","[[], 'rdd_16_1']"
433,17/06/09,20:10:54,INFO,storage.BlockManager,Found block rdd_2_0 locally,E26,Found block <*> locally,"[[], 'rdd_2_0']"
434,17/06/09,20:10:54,INFO,storage.BlockManager,Found block rdd_2_4 locally,E26,Found block <*> locally,"[[], 'rdd_2_4']"
435,17/06/09,20:10:54,INFO,storage.BlockManager,Found block rdd_2_3 locally,E26,Found block <*> locally,"[[], 'rdd_2_3']"
436,17/06/09,20:10:54,INFO,storage.BlockManager,Found block rdd_2_2 locally,E26,Found block <*> locally,"[[], 'rdd_2_2']"
437,17/06/09,20:10:54,INFO,storage.BlockManager,Found block rdd_2_1 locally,E26,Found block <*> locally,"[[], 'rdd_2_1']"
438,17/06/09,20:10:54,INFO,python.PythonRunner,"Times: total = 40, boot = -95, init = 135, finish = 0",E31,Times: total = <*> boot = <*> init = <*> finish = <*>,"[[], '0', '40,', '135,', '-95,']"
439,17/06/09,20:10:54,INFO,python.PythonRunner,"Times: total = 39, boot = -96, init = 135, finish = 0",E31,Times: total = <*> boot = <*> init = <*> finish = <*>,"[[], '0', '39,', '135,', '-96,']"
440,17/06/09,20:10:54,INFO,python.PythonRunner,"Times: total = 42, boot = -95, init = 137, finish = 0",E31,Times: total = <*> boot = <*> init = <*> finish = <*>,"[[], '0', '42,', '-95,', '137,']"
441,17/06/09,20:10:54,INFO,python.PythonRunner,"Times: total = 42, boot = -97, init = 139, finish = 0",E31,Times: total = <*> boot = <*> init = <*> finish = <*>,"[[], '0', '42,', '139,', '-97,']"
442,17/06/09,20:10:54,INFO,python.PythonRunner,"Times: total = 43, boot = -85, init = 127, finish = 1",E31,Times: total = <*> boot = <*> init = <*> finish = <*>,"[[], '1', '43,', '-85,', '127,']"
443,17/06/09,20:10:54,INFO,storage.MemoryStore,"Block rdd_16_4 stored as bytes in memory (estimated size 263.0 B, free 386.4 KB)",E28,Block <*> stored as bytes in memory (estimated size <*> <*> free <*> <*>,"[['B', 'KB'], 'rdd_16_4', '263.0', '386.4']"
444,17/06/09,20:10:54,INFO,storage.MemoryStore,"Block rdd_16_0 stored as bytes in memory (estimated size 191.0 B, free 386.6 KB)",E28,Block <*> stored as bytes in memory (estimated size <*> <*> free <*> <*>,"[['B', 'KB'], 'rdd_16_0', '191.0', '386.6']"
445,17/06/09,20:10:54,INFO,storage.MemoryStore,"Block rdd_16_3 stored as bytes in memory (estimated size 232.0 B, free 386.8 KB)",E28,Block <*> stored as bytes in memory (estimated size <*> <*> free <*> <*>,"[['B', 'KB'], 'rdd_16_3', '232.0', '386.8']"
446,17/06/09,20:10:54,INFO,storage.MemoryStore,"Block rdd_16_2 stored as bytes in memory (estimated size 230.0 B, free 387.0 KB)",E28,Block <*> stored as bytes in memory (estimated size <*> <*> free <*> <*>,"[['B', 'KB'], 'rdd_16_2', '230.0', '387.0']"
447,17/06/09,20:10:54,INFO,storage.MemoryStore,"Block rdd_16_1 stored as bytes in memory (estimated size 351.0 B, free 387.4 KB)",E28,Block <*> stored as bytes in memory (estimated size <*> <*> free <*> <*>,"[['B', 'KB'], 'rdd_16_1', '387.4', '351.0']"
448,17/06/09,20:10:54,INFO,python.PythonRunner,"Times: total = 39, boot = 22, init = 17, finish = 0",E31,Times: total = <*> boot = <*> init = <*> finish = <*>,"[[], '0', '39,', '17,', '22,']"
449,17/06/09,20:10:54,INFO,python.PythonRunner,"Times: total = 41, boot = 20, init = 21, finish = 0",E31,Times: total = <*> boot = <*> init = <*> finish = <*>,"[[], '0', '41,', '20,', '21,']"
450,17/06/09,20:10:54,INFO,python.PythonRunner,"Times: total = 40, boot = 20, init = 20, finish = 0",E31,Times: total = <*> boot = <*> init = <*> finish = <*>,"[[], '0', '40,', '20,', '20,']"
451,17/06/09,20:10:54,INFO,executor.Executor,Finished task 4.0 in stage 11.0 (TID 479). 2667 bytes result sent to driver,E30,Finished task <*> in stage <*> (TID <*> <*> bytes result sent to driver,"[[], '4.0', '2667', '11.0', '479).']"
452,17/06/09,20:10:54,INFO,python.PythonRunner,"Times: total = 41, boot = 16, init = 25, finish = 0",E31,Times: total = <*> boot = <*> init = <*> finish = <*>,"[[], '0', '41,', '25,', '16,']"
453,17/06/09,20:10:54,INFO,python.PythonRunner,"Times: total = 40, boot = 26, init = 14, finish = 0",E31,Times: total = <*> boot = <*> init = <*> finish = <*>,"[[], '0', '40,', '14,', '26,']"
454,17/06/09,20:10:54,INFO,executor.Executor,Finished task 0.0 in stage 11.0 (TID 450). 2667 bytes result sent to driver,E30,Finished task <*> in stage <*> (TID <*> <*> bytes result sent to driver,"[[], '0.0', '2667', '11.0', '450).']"
455,17/06/09,20:10:54,INFO,executor.Executor,Finished task 3.0 in stage 11.0 (TID 478). 2667 bytes result sent to driver,E30,Finished task <*> in stage <*> (TID <*> <*> bytes result sent to driver,"[[], '3.0', '2667', '11.0', '478).']"
456,17/06/09,20:10:54,INFO,executor.Executor,Finished task 2.0 in stage 11.0 (TID 475). 2667 bytes result sent to driver,E30,Finished task <*> in stage <*> (TID <*> <*> bytes result sent to driver,"[[], '2.0', '2667', '11.0', '475).']"
457,17/06/09,20:10:54,INFO,executor.Executor,Finished task 1.0 in stage 11.0 (TID 464). 2667 bytes result sent to driver,E30,Finished task <*> in stage <*> (TID <*> <*> bytes result sent to driver,"[[], '1.0', '2667', '11.0', '464).']"
458,17/06/09,20:10:54,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 480,E25,Got assigned task <*>,"[[], '480']"
459,17/06/09,20:10:54,INFO,executor.Executor,Running task 0.0 in stage 12.0 (TID 480),E27,Running task <*> in stage <*> (TID <*>,"[[], '0.0', '12.0', '480)']"
460,17/06/09,20:10:54,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 494,E25,Got assigned task <*>,"[[], '494']"
461,17/06/09,20:10:54,INFO,executor.Executor,Running task 1.0 in stage 12.0 (TID 494),E27,Running task <*> in stage <*> (TID <*>,"[[], '1.0', '12.0', '494)']"
462,17/06/09,20:10:54,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 508,E25,Got assigned task <*>,"[[], '508']"
463,17/06/09,20:10:54,INFO,broadcast.TorrentBroadcast,Started reading broadcast variable 21,E21,Started reading broadcast variable <*>,"[[], '21']"
464,17/06/09,20:10:54,INFO,executor.Executor,Running task 2.0 in stage 12.0 (TID 508),E27,Running task <*> in stage <*> (TID <*>,"[[], '2.0', '12.0', '508)']"
465,17/06/09,20:10:54,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 518,E25,Got assigned task <*>,"[[], '518']"
466,17/06/09,20:10:54,INFO,executor.Executor,Running task 3.0 in stage 12.0 (TID 518),E27,Running task <*> in stage <*> (TID <*>,"[[], '3.0', '12.0', '518)']"
467,17/06/09,20:10:54,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 519,E25,Got assigned task <*>,"[[], '519']"
468,17/06/09,20:10:54,INFO,executor.Executor,Running task 4.0 in stage 12.0 (TID 519),E27,Running task <*> in stage <*> (TID <*>,"[[], '4.0', '12.0', '519)']"
469,17/06/09,20:10:54,INFO,storage.MemoryStore,"Block broadcast_21_piece0 stored as bytes in memory (estimated size 5.7 KB, free 393.1 KB)",E28,Block <*> stored as bytes in memory (estimated size <*> <*> free <*> <*>,"[['KB', 'KB'], '5.7', 'broadcast_21_piece0', '393.1']"
470,17/06/09,20:10:54,INFO,broadcast.TorrentBroadcast,Reading broadcast variable 21 took 11 ms,E4,Reading broadcast variable <*> took <*> ms,"[[], '11', '21']"
471,17/06/09,20:10:54,INFO,storage.MemoryStore,"Block broadcast_21 stored as values in memory (estimated size 10.1 KB, free 403.2 KB)",E29,Block <*> stored as values in memory (estimated size <*> <*> free <*> <*>,"[['KB', 'KB'], '10.1', '403.2', 'broadcast_21']"
472,17/06/09,20:10:54,INFO,storage.BlockManager,Found block rdd_16_0 locally,E26,Found block <*> locally,"[[], 'rdd_16_0']"
473,17/06/09,20:10:54,INFO,storage.BlockManager,Found block rdd_16_4 locally,E26,Found block <*> locally,"[[], 'rdd_16_4']"
474,17/06/09,20:10:54,INFO,storage.BlockManager,Found block rdd_16_3 locally,E26,Found block <*> locally,"[[], 'rdd_16_3']"
475,17/06/09,20:10:54,INFO,storage.BlockManager,Found block rdd_16_2 locally,E26,Found block <*> locally,"[[], 'rdd_16_2']"
476,17/06/09,20:10:54,INFO,storage.BlockManager,Found block rdd_16_1 locally,E26,Found block <*> locally,"[[], 'rdd_16_1']"
477,17/06/09,20:10:55,INFO,python.PythonRunner,"Times: total = 37, boot = -162, init = 199, finish = 0",E31,Times: total = <*> boot = <*> init = <*> finish = <*>,"[[], '0', '37,', '199,', '-162,']"
478,17/06/09,20:10:55,INFO,python.PythonRunner,"Times: total = 40, boot = -157, init = 197, finish = 0",E31,Times: total = <*> boot = <*> init = <*> finish = <*>,"[[], '0', '40,', '-157,', '197,']"
479,17/06/09,20:10:55,INFO,python.PythonRunner,"Times: total = 39, boot = -157, init = 196, finish = 0",E31,Times: total = <*> boot = <*> init = <*> finish = <*>,"[[], '0', '39,', '-157,', '196,']"
480,17/06/09,20:10:55,INFO,python.PythonRunner,"Times: total = 38, boot = -146, init = 184, finish = 0",E31,Times: total = <*> boot = <*> init = <*> finish = <*>,"[[], '0', '38,', '-146,', '184,']"
481,17/06/09,20:10:55,INFO,python.PythonRunner,"Times: total = 40, boot = -156, init = 196, finish = 0",E31,Times: total = <*> boot = <*> init = <*> finish = <*>,"[[], '0', '40,', '-156,', '196,']"
482,17/06/09,20:10:55,INFO,executor.Executor,Finished task 0.0 in stage 12.0 (TID 480). 2155 bytes result sent to driver,E30,Finished task <*> in stage <*> (TID <*> <*> bytes result sent to driver,"[[], '0.0', '12.0', '2155', '480).']"
483,17/06/09,20:10:55,INFO,executor.Executor,Finished task 3.0 in stage 12.0 (TID 518). 2155 bytes result sent to driver,E30,Finished task <*> in stage <*> (TID <*> <*> bytes result sent to driver,"[[], '3.0', '12.0', '2155', '518).']"
484,17/06/09,20:10:55,INFO,executor.Executor,Finished task 4.0 in stage 12.0 (TID 519). 2155 bytes result sent to driver,E30,Finished task <*> in stage <*> (TID <*> <*> bytes result sent to driver,"[[], '4.0', '12.0', '2155', '519).']"
485,17/06/09,20:10:55,INFO,executor.Executor,Finished task 1.0 in stage 12.0 (TID 494). 2105 bytes result sent to driver,E30,Finished task <*> in stage <*> (TID <*> <*> bytes result sent to driver,"[[], '1.0', '12.0', '494).', '2105']"
486,17/06/09,20:10:55,INFO,executor.Executor,Finished task 2.0 in stage 12.0 (TID 508). 2155 bytes result sent to driver,E30,Finished task <*> in stage <*> (TID <*> <*> bytes result sent to driver,"[[], '2.0', '12.0', '2155', '508).']"
487,17/06/09,20:10:55,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 528,E25,Got assigned task <*>,"[[], '528']"
488,17/06/09,20:10:55,INFO,executor.Executor,Running task 0.0 in stage 13.0 (TID 528),E27,Running task <*> in stage <*> (TID <*>,"[[], '0.0', '13.0', '528)']"
489,17/06/09,20:10:55,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 542,E25,Got assigned task <*>,"[[], '542']"
490,17/06/09,20:10:55,INFO,executor.Executor,Running task 1.0 in stage 13.0 (TID 542),E27,Running task <*> in stage <*> (TID <*>,"[[], '1.0', '13.0', '542)']"
491,17/06/09,20:10:55,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 553,E25,Got assigned task <*>,"[[], '553']"
492,17/06/09,20:10:55,INFO,executor.Executor,Running task 2.0 in stage 13.0 (TID 553),E27,Running task <*> in stage <*> (TID <*>,"[[], '2.0', '13.0', '553)']"
493,17/06/09,20:10:55,INFO,broadcast.TorrentBroadcast,Started reading broadcast variable 22,E21,Started reading broadcast variable <*>,"[[], '22']"
494,17/06/09,20:10:55,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 558,E25,Got assigned task <*>,"[[], '558']"
495,17/06/09,20:10:55,INFO,executor.Executor,Running task 3.0 in stage 13.0 (TID 558),E27,Running task <*> in stage <*> (TID <*>,"[[], '3.0', '13.0', '558)']"
496,17/06/09,20:10:55,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 559,E25,Got assigned task <*>,"[[], '559']"
497,17/06/09,20:10:55,INFO,executor.Executor,Running task 4.0 in stage 13.0 (TID 559),E27,Running task <*> in stage <*> (TID <*>,"[[], '4.0', '13.0', '559)']"
498,17/06/09,20:10:55,INFO,storage.MemoryStore,"Block broadcast_22_piece0 stored as bytes in memory (estimated size 5.8 KB, free 409.0 KB)",E28,Block <*> stored as bytes in memory (estimated size <*> <*> free <*> <*>,"[['KB', 'KB'], '5.8', 'broadcast_22_piece0', '409.0']"
499,17/06/09,20:10:55,INFO,broadcast.TorrentBroadcast,Reading broadcast variable 22 took 11 ms,E4,Reading broadcast variable <*> took <*> ms,"[[], '11', '22']"
500,17/06/09,20:10:55,INFO,storage.MemoryStore,"Block broadcast_22 stored as values in memory (estimated size 9.6 KB, free 418.6 KB)",E29,Block <*> stored as values in memory (estimated size <*> <*> free <*> <*>,"[['KB', 'KB'], '9.6', 'broadcast_22', '418.6']"
501,17/06/09,20:10:55,INFO,storage.BlockManager,Found block rdd_2_0 locally,E26,Found block <*> locally,"[[], 'rdd_2_0']"
502,17/06/09,20:10:55,INFO,storage.BlockManager,Found block rdd_2_4 locally,E26,Found block <*> locally,"[[], 'rdd_2_4']"
503,17/06/09,20:10:55,INFO,storage.BlockManager,Found block rdd_2_3 locally,E26,Found block <*> locally,"[[], 'rdd_2_3']"
504,17/06/09,20:10:55,INFO,storage.BlockManager,Found block rdd_2_2 locally,E26,Found block <*> locally,"[[], 'rdd_2_2']"
505,17/06/09,20:10:55,INFO,storage.BlockManager,Found block rdd_2_1 locally,E26,Found block <*> locally,"[[], 'rdd_2_1']"
506,17/06/09,20:10:55,INFO,python.PythonRunner,"Times: total = 39, boot = -76, init = 114, finish = 1",E31,Times: total = <*> boot = <*> init = <*> finish = <*>,"[[], '1', '39,', '114,', '-76,']"
507,17/06/09,20:10:55,INFO,python.PythonRunner,"Times: total = 42, boot = -73, init = 114, finish = 1",E31,Times: total = <*> boot = <*> init = <*> finish = <*>,"[[], '1', '42,', '114,', '-73,']"
508,17/06/09,20:10:55,INFO,python.PythonRunner,"Times: total = 42, boot = -73, init = 114, finish = 1",E31,Times: total = <*> boot = <*> init = <*> finish = <*>,"[[], '1', '42,', '114,', '-73,']"
509,17/06/09,20:10:55,INFO,python.PythonRunner,"Times: total = 41, boot = -67, init = 107, finish = 1",E31,Times: total = <*> boot = <*> init = <*> finish = <*>,"[[], '1', '41,', '107,', '-67,']"
510,17/06/09,20:10:55,INFO,python.PythonRunner,"Times: total = 40, boot = -74, init = 113, finish = 1",E31,Times: total = <*> boot = <*> init = <*> finish = <*>,"[[], '1', '40,', '-74,', '113,']"
511,17/06/09,20:10:55,INFO,executor.Executor,Finished task 0.0 in stage 13.0 (TID 528). 2256 bytes result sent to driver,E30,Finished task <*> in stage <*> (TID <*> <*> bytes result sent to driver,"[[], '0.0', '13.0', '528).', '2256']"
512,17/06/09,20:10:55,INFO,executor.Executor,Finished task 4.0 in stage 13.0 (TID 559). 2241 bytes result sent to driver,E30,Finished task <*> in stage <*> (TID <*> <*> bytes result sent to driver,"[[], '4.0', '13.0', '2241', '559).']"
513,17/06/09,20:10:55,INFO,executor.Executor,Finished task 2.0 in stage 13.0 (TID 553). 2241 bytes result sent to driver,E30,Finished task <*> in stage <*> (TID <*> <*> bytes result sent to driver,"[[], '2.0', '13.0', '2241', '553).']"
514,17/06/09,20:10:55,INFO,executor.Executor,Finished task 1.0 in stage 13.0 (TID 542). 2241 bytes result sent to driver,E30,Finished task <*> in stage <*> (TID <*> <*> bytes result sent to driver,"[[], '1.0', '13.0', '2241', '542).']"
515,17/06/09,20:10:55,INFO,executor.Executor,Finished task 3.0 in stage 13.0 (TID 558). 2257 bytes result sent to driver,E30,Finished task <*> in stage <*> (TID <*> <*> bytes result sent to driver,"[[], '3.0', '13.0', '558).', '2257']"
516,17/06/09,20:10:55,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 562,E25,Got assigned task <*>,"[[], '562']"
517,17/06/09,20:10:55,INFO,executor.Executor,Running task 0.0 in stage 14.0 (TID 562),E27,Running task <*> in stage <*> (TID <*>,"[[], '0.0', '14.0', '562)']"
518,17/06/09,20:10:55,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 576,E25,Got assigned task <*>,"[[], '576']"
519,17/06/09,20:10:55,INFO,executor.Executor,Running task 1.0 in stage 14.0 (TID 576),E27,Running task <*> in stage <*> (TID <*>,"[[], '1.0', '14.0', '576)']"
520,17/06/09,20:10:55,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 590,E25,Got assigned task <*>,"[[], '590']"
521,17/06/09,20:10:55,INFO,executor.Executor,Running task 2.0 in stage 14.0 (TID 590),E27,Running task <*> in stage <*> (TID <*>,"[[], '2.0', '14.0', '590)']"
522,17/06/09,20:10:55,INFO,broadcast.TorrentBroadcast,Started reading broadcast variable 23,E21,Started reading broadcast variable <*>,"[[], '23']"
523,17/06/09,20:10:55,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 598,E25,Got assigned task <*>,"[[], '598']"
524,17/06/09,20:10:55,INFO,executor.Executor,Running task 3.0 in stage 14.0 (TID 598),E27,Running task <*> in stage <*> (TID <*>,"[[], '3.0', '14.0', '598)']"
525,17/06/09,20:10:55,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 599,E25,Got assigned task <*>,"[[], '599']"
526,17/06/09,20:10:55,INFO,executor.Executor,Running task 4.0 in stage 14.0 (TID 599),E27,Running task <*> in stage <*> (TID <*>,"[[], '4.0', '14.0', '599)']"
527,17/06/09,20:10:55,INFO,storage.MemoryStore,"Block broadcast_23_piece0 stored as bytes in memory (estimated size 5.4 KB, free 378.2 KB)",E28,Block <*> stored as bytes in memory (estimated size <*> <*> free <*> <*>,"[['KB', 'KB'], '5.4', 'broadcast_23_piece0', '378.2']"
528,17/06/09,20:10:55,INFO,broadcast.TorrentBroadcast,Reading broadcast variable 23 took 11 ms,E4,Reading broadcast variable <*> took <*> ms,"[[], '11', '23']"
529,17/06/09,20:10:55,INFO,storage.MemoryStore,"Block broadcast_23 stored as values in memory (estimated size 9.2 KB, free 387.4 KB)",E29,Block <*> stored as values in memory (estimated size <*> <*> free <*> <*>,"[['KB', 'KB'], '9.2', '387.4', 'broadcast_23']"
530,17/06/09,20:10:55,INFO,storage.BlockManager,Found block rdd_2_0 locally,E26,Found block <*> locally,"[[], 'rdd_2_0']"
531,17/06/09,20:10:55,INFO,storage.BlockManager,Found block rdd_2_4 locally,E26,Found block <*> locally,"[[], 'rdd_2_4']"
532,17/06/09,20:10:55,INFO,storage.BlockManager,Found block rdd_2_3 locally,E26,Found block <*> locally,"[[], 'rdd_2_3']"
533,17/06/09,20:10:55,INFO,storage.BlockManager,Found block rdd_2_2 locally,E26,Found block <*> locally,"[[], 'rdd_2_2']"
534,17/06/09,20:10:55,INFO,storage.BlockManager,Found block rdd_2_1 locally,E26,Found block <*> locally,"[[], 'rdd_2_1']"
535,17/06/09,20:10:55,INFO,python.PythonRunner,"Times: total = 39, boot = -90, init = 129, finish = 0",E31,Times: total = <*> boot = <*> init = <*> finish = <*>,"[[], '0', '39,', '-90,', '129,']"
536,17/06/09,20:10:55,INFO,python.PythonRunner,"Times: total = 40, boot = -93, init = 133, finish = 0",E31,Times: total = <*> boot = <*> init = <*> finish = <*>,"[[], '0', '40,', '133,', '-93,']"
537,17/06/09,20:10:55,INFO,python.PythonRunner,"Times: total = 39, boot = -90, init = 129, finish = 0",E31,Times: total = <*> boot = <*> init = <*> finish = <*>,"[[], '0', '39,', '-90,', '129,']"
538,17/06/09,20:10:55,INFO,python.PythonRunner,"Times: total = 38, boot = -82, init = 120, finish = 0",E31,Times: total = <*> boot = <*> init = <*> finish = <*>,"[[], '0', '38,', '-82,', '120,']"
539,17/06/09,20:10:55,INFO,python.PythonRunner,"Times: total = 42, boot = -92, init = 133, finish = 1",E31,Times: total = <*> boot = <*> init = <*> finish = <*>,"[[], '1', '42,', '133,', '-92,']"
540,17/06/09,20:10:55,INFO,executor.Executor,Finished task 3.0 in stage 14.0 (TID 598). 2087 bytes result sent to driver,E30,Finished task <*> in stage <*> (TID <*> <*> bytes result sent to driver,"[[], '2087', '3.0', '14.0', '598).']"
541,17/06/09,20:10:55,INFO,executor.Executor,Finished task 2.0 in stage 14.0 (TID 590). 2087 bytes result sent to driver,E30,Finished task <*> in stage <*> (TID <*> <*> bytes result sent to driver,"[[], '2087', '2.0', '14.0', '590).']"
542,17/06/09,20:10:55,INFO,executor.Executor,Finished task 0.0 in stage 14.0 (TID 562). 2087 bytes result sent to driver,E30,Finished task <*> in stage <*> (TID <*> <*> bytes result sent to driver,"[[], '2087', '0.0', '14.0', '562).']"
543,17/06/09,20:10:55,INFO,executor.Executor,Finished task 4.0 in stage 14.0 (TID 599). 2087 bytes result sent to driver,E30,Finished task <*> in stage <*> (TID <*> <*> bytes result sent to driver,"[[], '2087', '4.0', '14.0', '599).']"
544,17/06/09,20:10:55,INFO,executor.Executor,Finished task 1.0 in stage 14.0 (TID 576). 2087 bytes result sent to driver,E30,Finished task <*> in stage <*> (TID <*> <*> bytes result sent to driver,"[[], '2087', '1.0', '14.0', '576).']"
545,17/06/09,20:10:55,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 612,E25,Got assigned task <*>,"[[], '612']"
546,17/06/09,20:10:55,INFO,executor.Executor,Running task 0.0 in stage 15.0 (TID 612),E27,Running task <*> in stage <*> (TID <*>,"[[], '0.0', '15.0', '612)']"
547,17/06/09,20:10:55,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 626,E25,Got assigned task <*>,"[[], '626']"
548,17/06/09,20:10:55,INFO,executor.Executor,Running task 1.0 in stage 15.0 (TID 626),E27,Running task <*> in stage <*> (TID <*>,"[[], '1.0', '15.0', '626)']"
549,17/06/09,20:10:55,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 636,E25,Got assigned task <*>,"[[], '636']"
